id,regija,podregija,barva,alkohol,zamasek,opis,popularnost
119975,Bordeaux,Sauternes,White,13.5,Cork,,2407
118793,California,Napa,White,13.9,Cork,"The grapes for this vibrant and expressive wine are grown in the Oak Knoll District of Napa Valley at the southern end of the valley floor. The close proximity to San Pablo Bay provides a cooler climate for which these vines thrive. Morning fog and cool off-shore breezes allow the fruit extended hang time resulting in lower sugars and higher acidity. This is where we get the ineffable characteristics of complexity; balance, nuance, elegance and finesse. This wine is unfiltered, unfined, aged on the lees and has undergone full malolactic fermentation. This Burgundian-inspired wine is crisp, complex, and full-bodied. A golden straw color with tints of green offers aromas of ripe Bartlett pear and Fuji apple. There is a freshness to the fruit as well as notes of lemon rind, pineapple and white fig. The oak spice is subtle with vanilla bean crème brulee notes. The palate is broad and expansive yet a mineral acidity balances the texture while flavors of white peach, green apple skin and kiwi carry the length of the palate. Best from 2018 to 2024.",2329
113688,Portugal,Lisboa,White,12.5,Cork,"The Characteristics of the Viosinho grape combined with the terroir of our vineyards have resulted in a highly original wine. Ablend of both vegetable and mineral notes, balanced by a refreshing acidity makes Adegamae Viosinho unique."" - Winery",2283
116307,Niederosterreich-Lower Austria,Niederosterreich,White,12.0,Cork,"Bright yellow. Delicate, fresh fruit aromas. Well-balanced and harmonious. Bright yeast notes, full-bodied and elegant. - Winery",2145
116829,Loire,Sancerre,White,13.0,Cork,"Organically farmed old vines from one of the most prestigious vineyards in Sancerre produce this pure and elegant and well-structured wine with a rich mouthfeel. A perfect expression of Sancerre. This wine is delicious now and will age beautifully.
<br>
-- Distributor",2450
112508,California,Napa,Red,14.5,Cork,"From the moment you pull the cork, the density of the wine’s aromas fill the air. The scent comes at you in waves – macerated blackberries from a warm vintage; graphite from the fine gravel and sandy soils the vines are planted in; espresso bean and clove from the new French oak barrels; and, with ample exposure to oxygen the wine begins to reveal its classic Larkmead red fruit aromas. The wine enters the mouth with the showmanship of being a heavier wine as it travels across your palate intensely until it fades away into the distance leaving you with the memory of its polished core of black fruit. The overall texture of this wine is where it stands apart -- there is an elegance and luxury on the palate that does not exist anywhere else in the Larkmead portfolio."" - Winery",2077
102246,Bordeaux,Sauternes,White,14.0,Cork,,2427
73345,Port,Tawny,Red,19.5,Cork,,2132
106891,Oregon,Rogue River,Rose,11.0,Screwtop,"It’s hard to keep your pinky up when you’re drinking wine from a 375 mL can. These are the most approachable and ready-to-travel anywhere wines we produce. Whether you’re sitting in a hot tub after a good day of riding or heading where other wines dare not travel, we have you covered without sacrificing the craft taste Union is known for. Tasting notes: Strawberry, watermelon, and peach""- Winery",2098
115503,California,Central Coast,Red,12.2,Screwtop,"The 2018 TEMBO Pinot Noir is bright red magenta in the glass.  The nose is bright with high toned red fruits, violet candy and toasted bread.  The palate is extremely supple with flavors of cranberry jam, red cherries and pie crus",2020
118547,Mendoza,Mendoza,Red,14.3,Cork,,2165
108647,Champagne,Champagne,Rose,12.0,Cork,"Champagne Saint Chamant was established in 1930 by Pierre and Hélène Coquillette. Their son, Christian, took over the estate in 1950. Located in Épernay, the house’s unsigned, unassuming exterior in no way hints at its labyrinthine cellar, built in the early 19th century, which is a mile long — and lined with hundreds of thousands of carefully aging Champagne bottles.Charmingly mustached and quite dapper, octogenarian Christian specializes primarily in Blanc de Blancs with more than 28 acres of Chardonnay vineyards in Grand Cru Chouilly. The house also makes a small amount of rosé, from 92% Chardonnay and 8% Pinot Meunier from Épernay."" -Importer",2309
100596,Galicia,Rias Baixas,White,13.0,Cork,"Small family owned producer in Pontevedra making traditional Albariños. The 2016 has hints of tropical fruits with a nice balance of acidity and fruit. A long finish satisfies the palate. Great with shell fish."" -Importer",2466
104894,Bordeaux,Pomerol,Red,13.0,Cork,"In 2009, we launched a second wine from Chateau L'Enclos - Le Petit Enclos. As the second wine from this prestigious site, Le Petit Enclos is made to drink early, with forward fruit in the mouth and an elegant finish. Le Petit Enclos 2009 is a true small-lot wine with a production of only 8,000 bottles! The beautiful 2009 offers a lovely sweet toffee and black cherry perfume. It is ripe, medium-bodied, and displays a silky texture. Already providing a lot of pleasure, this wine will offer even more in the coming four to five years. The vines come from a 9ha vineyard on the western slope of Pomerol’s famous plateau. They average 40 year old and grow on silicious and gravel soil with layers of clay. The grapes are harvested by hand, at full ripeness. In the cellar, they are handled with meticulous care on two sorting tables. Traditional concrete tanks are used for both the maceration and fermentation. Cold maceration is undertaken at first for 5 days, then fermentation and hot maceration follow for 30 days in thermoregulated vats. The wine is then aged for 12 months in French oak barrels, 40% new and 60% one year old.
Generous aromas of dark fruits, forest floor, sweet cherries and plums. Fine tannins and fresh finish. 700 cases produced
Owned by Stephen and Denise Adams, Château l’Enclos is a 10 hectare property situated on the western slope of Pomerol famous plateau. It encompasses 38 plots across 3 terraces of the appellation. Neighbor of Château Clos René and with some plots near Château Le Pin, it enjoys a sandy-gravely surface soil with clay-iron subsoils. Gilles Pauquet, who also consults at Château Cheval Blanc, crafts fleshy wines with silky tannins and lingering aromas of truffle, a sure sign of the very best of a Pomerol wine.
",2431
116196,Oregon,Rogue Valley,Red,15.2,Cork,"Blackberry jam, cherry, and dark chocolate aromas with spicy hints of licorice and clove. Pairs excellent with a bacon cheeseburger. - Winery",2061
25240,Andalucia,Jerez,White,17.0,Cork,"The history of Valdespino in Jerez de la Frontera dates back to the year 1264 when the King of Spain granted one of his knights, Alonso Valdespino, 30 acres of vineyards. More than 700 years later Valdespino still remains one of the oldest bodegas in the Sherry District. They control enormous acreage of outstanding vineyards and they have ancient bodegas located in Jerez and Sanlucar de Barrameda which contain Sherries unsurpassed anywhere in the world. This Fino is a choice, dry cocktail Sherry."" -Winery",2124
112900,Rheinhessen,Rheinhessen Riesling,White,9.0,Cork,,2333
107732,South Australia,Victoria,Red,14.5,Screwtop,"Michel Chapoutier established Tournon in 2007 shortly after purchasing 50 hectares of property in the heart of the Victorian Pyrenees and Heathcote. He recognized that the cool weather patterns and remarkable diversity of soil and exposures in this region would allow him to make distinctive wines from the Syrah/Shiraz grape of his homeland utilizing his biodynamic winegrowing philosophy. Named after the Hermitage commune, Tournon leads the movement in Australia towards elegant, balanced wines.",2299
115464,Burgundy,Macon,White,13.0,Cork,A very fine wine featuring ripe citrus and fresh fruit aromas. The rich well-rounded palate is balanced by a fine mineral undertone. - Domaine,2276
117889,Piedmont,Barbaresco,Red,14.5,Cork,,2364
116766,Bordeaux,Graves,Red,12.5,Cork,"Bountiful aromas of red and black fruits, with a touch of minerality to add complexity. Well-balanced and substantial in the mouth with some grip, the pure fruit avors lingering on to a pleasant and lingering finish.",2221
